Unnamed: 0,filename,x1,y1,x2,y2,blur,expression,illumination,invalid,occlusion,pose,original_width,original_height,relative_area,Gender,Race,Valid,Gender_Race,area_bin,upsample
7389,34--Baseball/34_Baseball_Baseball_34_239.jpg,657.0,135.0,700.0,198.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,663.0,0.0039902078619909,Male,White,True,Male_White,0.0,1
7390,34--Baseball/34_Baseball_Baseball_34_315.jpg,379.0,223.0,515.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1394.0,0.0163871951219512,Male,White,True,Male_White,0.0,1
7392,34--Baseball/34_Baseball_Baseball_34_135.jpg,602.0,400.0,683.0,505.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1377.0,0.0060317095588235,Male,White,True,Male_White,0.0,1
7393,34--Baseball/34_Baseball_Baseball_34_59.jpg,630.0,442.0,725.0,582.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,1433.0,0.0090636994068388,Male,White,True,Male_White,0.0,1
7394,34--Baseball/34_Baseball_Baseball_34_119.jpg,650.0,138.0,734.0,240.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,683.0,0.0122506405563689,Male,White,True,Male_White,0.0,1
7395,34--Baseball/34_Baseball_Baseball_34_5.jpg,252.0,182.0,306.0,264.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,561.0,0.0077080548128342,Male,White,True,Male_White,0.0,1
7396,34--Baseball/34_Baseball_Baseball_34_670.jpg,326.0,217.0,655.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1295.0,0.1079233530405405,Male,Black,True,Male_Black,4.0,1
7430,34--Baseball/34_Baseball_Baseball_34_115.jpg,286.0,96.0,350.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1024.0,545.0,0.0107798165137614,Male,White,True,Male_White,0.0,1
7445,34--Baseball/34_Baseball_Baseball_34_412.jpg,684.0,126.0,762.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.012298583984375,Male,White,True,Male_White,0.0,1
7448,34--Baseball/34_Baseball_Baseball_34_491.jpg,539.0,173.0,645.0,324.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1428.0,0.0109459799544817,Male,White,True,Male_White,0.0,1
7449,34--Baseball/34_Baseball_Baseball_34_727.jpg,304.0,90.0,394.0,198.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,800.0,0.011865234375,Male,White,True,Male_White,0.0,1
7460,34--Baseball/34_Baseball_Baseball_34_482.jpg,300.0,64.0,426.0,248.0,1.0,1.0,0.0,0.0,0.0,0.0,1024.0,653.0,0.0346717075038284,Male,White,True,Male_White,1.0,1
7469,34--Baseball/34_Baseball_Baseball_34_890.jpg,734.0,82.0,804.0,184.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,640.0,0.010894775390625,Male,White,True,Male_White,0.0,1
7470,34--Baseball/34_Baseball_Baseball_34_111.jpg,195.0,197.0,237.0,249.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,757.0,0.0028174537648612,Male,White,True,Male_White,0.0,1
7471,34--Baseball/34_Baseball_Baseball_34_641.jpg,320.0,48.0,500.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,802.0,0.0521645105985037,Male,White,True,Male_White,1.0,1
7472,34--Baseball/34_Baseball_Baseball_34_764.jpg,340.0,104.0,560.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,856.0,0.0667621933411214,Male,White,True,Male_White,2.0,1
7473,34--Baseball/34_Baseball_Baseball_34_571.jpg,226.0,88.0,636.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,718.0,0.3089364989554317,Male,White,True,Male_White,11.0,1
7474,34--Baseball/34_Baseball_Baseball_34_109.jpg,390.0,78.0,446.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,680.0,0.0061121323529411,Male,White,True,Male_White,0.0,1
7475,34--Baseball/34_Baseball_Baseball_34_194.jpg,563.0,191.0,610.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,1024.0,820.0,0.0035823170731707,Male,White,True,Male_White,0.0,1
7477,34--Baseball/34_Baseball_Baseball_34_741.jpg,404.0,74.0,456.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,684.0,0.0048999451754385,Male,White,True,Male_White,0.0,1
7481,34--Baseball/34_Baseball_Baseball_34_156.jpg,448.0,169.0,555.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1521.0,0.0087935568704799,Male,White,True,Male_White,0.0,1
7482,34--Baseball/34_Baseball_Baseball_34_887.jpg,717.0,253.0,761.0,302.0,1.0,1.0,1.0,0.0,0.0,0.0,1024.0,768.0,0.0027414957682291,Male,White,True,Male_White,0.0,1
7485,34--Baseball/34_Baseball_Baseball_34_722.jpg,254.0,358.0,744.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1041.0,0.2969462956292027,Female,White,True,Female_White,11.0,1
7486,34--Baseball/34_Baseball_Baseball_34_809.jpg,454.0,132.0,540.0,258.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,684.0,0.0154708059210526,Male,White,True,Male_White,0.0,1
7487,34--Baseball/34_Baseball_Baseball_34_69.jpg,476.0,57.0,513.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,563.0,0.0032731322158081,Male,White,True,Male_White,0.0,1
7497,34--Baseball/34_Baseball_Baseball_34_417.jpg,706.0,110.0,788.0,214.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,768.0,0.0108439127604166,Male,White,True,Male_White,0.0,1
7502,34--Baseball/34_Baseball_Baseball_34_161.jpg,632.0,164.0,684.0,234.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,812.0,0.0043776939655172,Male,White,True,Male_White,0.0,1
7504,34--Baseball/34_Baseball_Baseball_34_928.jpg,490.0,106.0,734.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,820.0,0.1104230182926829,Male,White,True,Male_White,4.0,1
7510,34--Baseball/34_Baseball_Baseball_34_71.jpg,500.0,192.0,554.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,697.0,0.0057500896700143,Male,White,True,Male_White,0.0,1
7515,35--Basketball/35_Basketball_playingbasketball_35_315.jpg,324.0,66.0,392.0,178.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,640.0,0.01162109375,Male,Black,True,Male_Black,0.0,1
7525,35--Basketball/35_Basketball_playingbasketball_35_851.jpg,589.0,422.0,721.0,623.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,2189.0,0.0118365263819095,Female,White,True,Female_White,0.0,1
7526,35--Basketball/35_Basketball_playingbasketball_35_851.jpg,444.0,102.0,598.0,341.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,2189.0,0.0164199905778894,Male,Black,True,Male_Black,0.0,1
7536,35--Basketball/35_Basketball_Basketball_35_680.jpg,374.0,124.0,515.0,282.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1076.0,0.0202192001626394,Male,White,True,Male_White,0.0,1
7539,35--Basketball/35_Basketball_basketballgame_ball_35_352.jpg,338.0,118.0,580.0,422.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,768.0,0.0935465494791666,Male,White,True,Male_White,3.0,1
7540,35--Basketball/35_Basketball_basketballgame_ball_35_859.jpg,184.0,180.0,312.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,673.0,0.037518573551263,Male,Black,True,Male_Black,1.0,10
7541,35--Basketball/35_Basketball_basketballgame_ball_35_859.jpg,484.0,224.0,618.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,673.0,0.0338328844725111,Male,Black,True,Male_Black,1.0,10
7542,35--Basketball/35_Basketball_basketballgame_ball_35_859.jpg,808.0,36.0,958.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,673.0,0.0439670783803863,Male,Black,True,Male_Black,1.0,10
7550,35--Basketball/35_Basketball_basketballgame_ball_35_358.jpg,412.0,102.0,542.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,684.0,0.0278405975877193,Male,White,True,Male_White,0.0,1
7553,35--Basketball/35_Basketball_basketballgame_ball_35_842.jpg,114.0,131.0,156.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0033645629882812,Male,Black,True,Male_Black,0.0,10
7554,35--Basketball/35_Basketball_basketballgame_ball_35_842.jpg,478.0,87.0,545.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0083491007486979,Male,Black,True,Male_Black,0.0,10
7555,35--Basketball/35_Basketball_basketballgame_ball_35_842.jpg,914.0,280.0,957.0,345.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0035540262858072,Male,Black,True,Male_Black,0.0,10
7556,35--Basketball/35_Basketball_basketballgame_ball_35_594.jpg,731.0,612.0,931.0,711.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1445.0,0.0133812716262975,Male,Black,True,Male_Black,0.0,1
7557,35--Basketball/35_Basketball_basketballgame_ball_35_594.jpg,155.0,818.0,313.0,905.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,1445.0,0.0092898464532871,Male,Black,True,Male_Black,0.0,1
7558,35--Basketball/35_Basketball_playingbasketball_35_232.jpg,683.0,491.0,815.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1325.0,0.0106043632075471,Male,Black,True,Male_Black,0.0,1
7559,35--Basketball/35_Basketball_playingbasketball_35_232.jpg,49.0,701.0,189.0,799.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1325.0,0.0101120283018867,Male,Black,True,Male_Black,0.0,1
7561,35--Basketball/35_Basketball_Basketball_35_611.jpg,449.0,504.0,551.0,620.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1345.0,0.008590845724907,Male,White,True,Male_White,0.0,1
7568,35--Basketball/35_Basketball_basketballgame_ball_35_710.jpg,290.0,133.0,603.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1135.0,0.1139170911343612,Male,White,True,Male_White,4.0,1
7574,35--Basketball/35_Basketball_basketballgame_ball_35_158.jpg,430.0,307.0,987.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1439.0,0.3220579612578179,Female,Black,True,Female_Black,12.0,1
7575,35--Basketball/35_Basketball_basketballgame_ball_35_158.jpg,115.0,138.0,652.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1439.0,0.3217912558634468,Male,Black,True,Male_Black,12.0,1
7583,35--Basketball/35_Basketball_playingbasketball_35_313.jpg,470.0,460.0,564.0,590.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,710.0,0.0168078785211267,Male,Black,True,Male_Black,0.0,1
7584,35--Basketball/35_Basketball_playingbasketball_35_313.jpg,60.0,478.0,162.0,674.0,1.0,1.0,0.0,0.0,0.0,0.0,1024.0,710.0,0.0274977992957746,Male,White,True,Male_White,0.0,1
7588,35--Basketball/35_Basketball_basketballgame_ball_35_56.jpg,414.0,448.0,622.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1461.0,0.0419875085557837,Male,White,True,Male_White,1.0,1
7598,35--Basketball/35_Basketball_basketballgame_ball_35_515.jpg,167.0,373.0,696.0,1059.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1273.0,0.2783885874901807,Male,White,True,Male_White,10.0,1
7609,35--Basketball/35_Basketball_playingbasketball_35_831.jpg,222.0,78.0,310.0,192.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.01275634765625,Male,Black,True,Male_Black,0.0,1
7610,35--Basketball/35_Basketball_playingbasketball_35_831.jpg,624.0,96.0,726.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0189361572265625,Male,Black,True,Male_Black,0.0,1
7612,35--Basketball/35_Basketball_Basketball_35_705.jpg,408.0,328.0,616.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1365.0,0.0397321428571428,Female,White,True,Female_White,1.0,1
7614,35--Basketball/35_Basketball_playingbasketball_35_430.jpg,473.0,80.0,578.0,212.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1410.0,0.0095994015957446,Female,White,True,Female_White,0.0,1
7616,35--Basketball/35_Basketball_basketballgame_ball_35_237.jpg,630.0,134.0,720.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,731.0,0.0137066090971272,Male,White,True,Male_White,0.0,1
7631,35--Basketball/35_Basketball_playingbasketball_35_865.jpg,440.0,64.0,582.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,606.0,0.0498852619636963,Female,White,True,Female_White,1.0,1
7632,35--Basketball/35_Basketball_Basketball_35_280.jpg,117.0,143.0,151.0,192.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0023820689970717,Male,Black,True,Male_Black,0.0,1
7633,35--Basketball/35_Basketball_Basketball_35_280.jpg,240.0,147.0,278.0,197.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0027166453147877,Male,White,True,Male_White,0.0,1
7634,35--Basketball/35_Basketball_Basketball_35_280.jpg,355.0,165.0,392.0,213.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0025393484626647,Male,Black,True,Male_Black,0.0,1
7635,35--Basketball/35_Basketball_Basketball_35_280.jpg,458.0,157.0,494.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0024707174231332,Male,Black,True,Male_Black,0.0,1
7636,35--Basketball/35_Basketball_Basketball_35_280.jpg,518.0,137.0,551.0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0022176404648609,Male,Black,True,Male_Black,0.0,1
7637,35--Basketball/35_Basketball_Basketball_35_280.jpg,627.0,135.0,660.0,184.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0023120081442166,Male,Black,True,Male_Black,0.0,1
7638,35--Basketball/35_Basketball_Basketball_35_280.jpg,737.0,143.0,772.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0024020863836017,Male,Black,True,Male_Black,0.0,1
7639,35--Basketball/35_Basketball_Basketball_35_280.jpg,853.0,155.0,890.0,201.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0024335422767203,Male,Black,True,Male_Black,0.0,1
7640,35--Basketball/35_Basketball_Basketball_35_280.jpg,169.0,278.0,208.0,337.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0032900004575402,Male,Black,True,Male_Black,0.0,1
7641,35--Basketball/35_Basketball_Basketball_35_280.jpg,327.0,281.0,370.0,340.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0036274364019033,Male,Black,True,Male_Black,0.0,1
7642,35--Basketball/35_Basketball_Basketball_35_280.jpg,496.0,292.0,539.0,351.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0036274364019033,Male,Black,True,Male_Black,0.0,1
7643,35--Basketball/35_Basketball_Basketball_35_280.jpg,651.0,274.0,691.0,331.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0032599743777452,Male,Black,True,Male_Black,0.0,1
7644,35--Basketball/35_Basketball_Basketball_35_280.jpg,832.0,283.0,873.0,345.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0036345854685212,Male,Black,True,Male_Black,0.0,1
7645,35--Basketball/35_Basketball_Basketball_35_746.jpg,790.0,14.0,844.0,98.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,768.0,0.005767822265625,Male,Black,True,Male_Black,0.0,1
7649,35--Basketball/35_Basketball_playingbasketball_35_369.jpg,408.0,104.0,474.0,202.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0082244873046875,Male,White,True,Male_White,0.0,1
7652,35--Basketball/35_Basketball_Basketball_35_285.jpg,568.0,495.0,735.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1555.0,0.0248561846864951,Male,White,True,Male_White,0.0,1
7654,35--Basketball/35_Basketball_playingbasketball_35_69.jpg,620.0,52.0,700.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,774.0,0.0141311369509043,Female,White,True,Female_White,0.0,1
7655,35--Basketball/35_Basketball_playingbasketball_35_324.jpg,589.0,775.0,755.0,887.0,1.0,0.0,1.0,0.0,0.0,1.0,1024.0,2121.0,0.0085602310231023,Male,White,True,Male_White,0.0,1
7657,35--Basketball/35_Basketball_playingbasketball_35_817.jpg,466.0,97.0,633.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1275.0,0.0280124080882352,Female,White,True,Female_White,0.0,1
7658,35--Basketball/35_Basketball_playingbasketball_35_265.jpg,494.0,148.0,556.0,214.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,576.0,0.0069376627604166,Male,White,True,Male_White,0.0,1
7659,35--Basketball/35_Basketball_playingbasketball_35_265.jpg,234.0,84.0,308.0,154.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,576.0,0.0087822808159722,Male,Black,True,Male_Black,0.0,1
7666,35--Basketball/35_Basketball_Basketball_35_709.jpg,196.0,96.0,416.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,576.0,0.1126437717013889,Female,White,True,Female_White,4.0,1
7671,35--Basketball/35_Basketball_Basketball_35_47.jpg,473.0,285.0,559.0,376.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1416.0,0.0053973009357344,Male,Black,True,Male_Black,0.0,1
7672,35--Basketball/35_Basketball_Basketball_35_47.jpg,753.0,554.0,869.0,631.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1416.0,0.0061600679731638,Male,Black,True,Male_Black,0.0,1
7674,35--Basketball/35_Basketball_Basketball_35_840.jpg,370.0,38.0,500.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.0287628173828125,Male,Black,True,Male_Black,1.0,1
7675,35--Basketball/35_Basketball_Basketball_35_840.jpg,302.0,50.0,378.0,126.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,768.0,0.0073445638020833,Male,Black,True,Male_Black,0.0,1
7676,35--Basketball/35_Basketball_basketballgame_ball_35_297.jpg,466.0,78.0,640.0,312.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,854.0,0.0465593896370023,Male,Black,True,Male_Black,1.0,1
7681,35--Basketball/35_Basketball_Basketball_35_69.jpg,490.0,379.0,643.0,542.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1349.0,0.0180537377223869,Male,Black,True,Male_Black,0.0,1
7683,35--Basketball/35_Basketball_playingbasketball_35_189.jpg,374.0,178.0,508.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,754.0,0.030545424403183,Male,White,True,Male_White,1.0,1
7684,35--Basketball/35_Basketball_playingbasketball_35_336.jpg,402.0,47.0,574.0,316.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1518.0,0.0297652132740447,Male,Black,True,Male_Black,1.0,1
7685,35--Basketball/35_Basketball_basketballgame_ball_35_1030.jpg,482.0,326.0,540.0,398.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0059796554252199,Female,White,True,Female_White,0.0,1
7686,35--Basketball/35_Basketball_basketballgame_ball_35_1030.jpg,494.0,492.0,568.0,612.0,1.0,0.0,0.0,0.0,0.0,0.0,1024.0,682.0,0.0127153592375366,Male,Black,True,Male_Black,0.0,1
7693,35--Basketball/35_Basketball_playingbasketball_35_75.jpg,444.0,201.0,648.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.0330734252929687,Male,White,True,Male_White,1.0,1
7695,35--Basketball/35_Basketball_basketballgame_ball_35_964.jpg,400.0,34.0,542.0,258.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,1024.0,0.03033447265625,Male,Black,True,Male_Black,1.0,1
7701,35--Basketball/35_Basketball_playingbasketball_35_394.jpg,462.0,120.0,564.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.0091438293457031,Female,White,True,Female_White,0.0,1
7702,35--Basketball/35_Basketball_playingbasketball_35_769.jpg,495.0,123.0,587.0,283.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1466.0,0.0098055934515688,Female,White,True,Female_White,0.0,1
7706,35--Basketball/35_Basketball_playingbasketball_35_439.jpg,438.0,111.0,552.0,240.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1536.0,0.0093498229980468,Female,White,True,Female_White,0.0,1
7712,35--Basketball/35_Basketball_playingbasketball_35_396.jpg,348.0,228.0,450.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1536.0,0.0075874328613281,Male,White,True,Male_White,0.0,1
7713,35--Basketball/35_Basketball_basketballgame_ball_35_983.jpg,478.0,76.0,620.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,576.0,0.0457424587673611,Male,White,True,Male_White,1.0,1
7733,35--Basketball/35_Basketball_playingbasketball_35_648.jpg,514.0,159.0,659.0,348.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1729.0,0.0154787133097166,Female,White,True,Female_White,0.0,1
7734,35--Basketball/35_Basketball_playingbasketball_35_613.jpg,300.0,172.0,352.0,208.0,1.0,0.0,0.0,0.0,1.0,1.0,1024.0,683.0,0.0026766105417276,Male,White,True,Male_White,0.0,1
7735,35--Basketball/35_Basketball_playingbasketball_35_873.jpg,670.0,357.0,796.0,519.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,1536.0,0.0129776000976562,Female,White,True,Female_White,0.0,1
7744,35--Basketball/35_Basketball_Basketball_35_821.jpg,306.0,156.0,378.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,820.0,0.0097751524390243,Male,White,True,Male_White,0.0,1
7745,35--Basketball/35_Basketball_playingbasketball_35_563.jpg,520.0,249.0,613.0,360.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1537.0,0.0065589165175666,Female,White,True,Female_White,0.0,1
7746,35--Basketball/35_Basketball_basketballgame_ball_35_806.jpg,214.0,457.0,311.0,520.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,1536.0,0.003885269165039,Male,Black,True,Male_Black,0.0,1
7747,35--Basketball/35_Basketball_basketballgame_ball_35_806.jpg,512.0,501.0,574.0,585.0,1.0,0.0,0.0,0.0,1.0,0.0,1024.0,1536.0,0.0033111572265625,Male,White,True,Male_White,0.0,1
7748,35--Basketball/35_Basketball_basketballgame_ball_35_806.jpg,708.0,580.0,762.0,636.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,1536.0,0.001922607421875,Male,White,True,Male_White,0.0,1
7759,35--Basketball/35_Basketball_basketballgame_ball_35_743.jpg,369.0,257.0,759.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1547.0,0.1457457983193277,Female,White,True,Female_White,5.0,1
7760,35--Basketball/35_Basketball_playingbasketball_35_520.jpg,746.0,108.0,824.0,238.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,683.0,0.0144983071010248,Male,Black,True,Male_Black,0.0,1
7762,35--Basketball/35_Basketball_playingbasketball_35_415.jpg,534.0,1073.0,821.0,1206.0,0.0,0.0,1.0,0.0,0.0,1.0,1024.0,1579.0,0.0236075789661177,Male,White,True,Male_White,0.0,1
7763,35--Basketball/35_Basketball_playingbasketball_35_676.jpg,500.0,50.0,834.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,768.0,0.1741282145182291,Male,White,True,Male_White,6.0,1
7766,35--Basketball/35_Basketball_playingbasketball_35_412.jpg,350.0,153.0,381.0,186.0,1.0,0.0,0.0,0.0,0.0,1.0,1024.0,634.0,0.0015757467468454,Female,White,True,Female_White,0.0,1
7767,35--Basketball/35_Basketball_playingbasketball_35_696.jpg,218.0,246.0,380.0,368.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,711.0,0.0271459651898734,Male,Black,True,Male_Black,0.0,1
7768,35--Basketball/35_Basketball_playingbasketball_35_696.jpg,740.0,72.0,936.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,711.0,0.0344585091420534,Male,White,True,Male_White,1.0,1
7769,35--Basketball/35_Basketball_playingbasketball_35_24.jpg,418.0,116.0,496.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,754.0,0.0115167025862068,Male,White,True,Male_White,0.0,1
7771,35--Basketball/35_Basketball_basketballgame_ball_35_539.jpg,628.0,66.0,722.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,695.0,0.0169064748201438,Male,White,True,Male_White,0.0,1
7775,35--Basketball/35_Basketball_playingbasketball_35_131.jpg,177.0,513.0,394.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1392.0,0.0429308661099137,Male,White,True,Male_White,1.0,1
7780,35--Basketball/35_Basketball_basketballgame_ball_35_313.jpg,564.0,314.0,654.0,358.0,0.0,0.0,0.0,0.0,1.0,1.0,1024.0,707.0,0.0054698550212164,Male,Black,True,Male_Black,0.0,1
7781,35--Basketball/35_Basketball_basketballgame_ball_35_313.jpg,260.0,336.0,340.0,406.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,707.0,0.0077351485148514,Male,Black,True,Male_Black,0.0,1
7782,35--Basketball/35_Basketball_playingbasketball_35_42.jpg,443.0,464.0,511.0,537.0,0.0,1.0,0.0,0.0,0.0,1.0,1024.0,1392.0,0.0034825116738505,Male,Black,True,Male_Black,0.0,1
7790,35--Basketball/35_Basketball_Basketball_35_381.jpg,443.0,40.0,494.0,112.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,576.0,0.0062255859375,Male,Black,True,Male_Black,0.0,1
7807,35--Basketball/35_Basketball_playingbasketball_35_32.jpg,312.0,524.0,369.0,595.0,0.0,0.0,1.0,0.0,0.0,0.0,1024.0,1392.0,0.0028391870959051,Male,Black,True,Male_Black,0.0,1
7808,35--Basketball/35_Basketball_playingbasketball_35_54.jpg,405.0,435.0,516.0,531.0,0.0,1.0,0.0,0.0,0.0,1.0,1024.0,1540.0,0.0067573051948051,Male,Asian,True,Male_Asian,0.0,1
7813,35--Basketball/35_Basketball_basketballgame_ball_35_1046.jpg,300.0,53.0,405.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1038.0,0.0150153540462427,Male,White,True,Male_White,0.0,1
7814,35--Basketball/35_Basketball_basketballgame_ball_35_1046.jpg,389.0,61.0,494.0,217.0,0.0,0.0,0.0,0.0,1.0,0.0,1024.0,1038.0,0.0154104949421965,Male,Black,True,Male_Black,0.0,1
7815,35--Basketball/35_Basketball_basketballgame_ball_35_1046.jpg,576.0,87.0,690.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,1038.0,0.0182329299132948,Male,White,True,Male_White,0.0,1
7816,35--Basketball/35_Basketball_playingbasketball_35_141.jpg,406.0,573.0,541.0,740.0,0.0,0.0,0.0,0.0,0.0,1.0,1024.0,1360.0,0.0161886776194852,Male,White,True,Male_White,0.0,1
7817,35--Basketball/35_Basketball_playingbasketball_35_533.jpg,376.0,24.0,542.0,286.0,0.0,1.0,0.0,0.0,0.0,0.0,1024.0,693.0,0.0612881042568542,Male,Black,True,Male_Black,2.0,1
